,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,0.9883279800415039,14.003121376037598,-0.3082747459411621
S0000346_Định Công.csv,0.7791969180107117,14.342106819152832,-0.18810534477233887
S0000229_Quan Hoa.csv,0.8909012675285339,13.95985221862793,-0.1284855604171753
S0000339_Kim Mã.csv,0.7039058208465576,14.038939476013184,-0.22187471389770508
S0000310_Hàng Trống.csv,0.9599169492721558,12.85794734954834,-0.26778507232666016
