,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,0.999326765537262,14.190862655639648,-0.3422563076019287
S0000346_Định Công.csv,0.7460435032844543,14.097378730773926,-0.14632725715637207
S0000229_Quan Hoa.csv,0.8153042197227478,13.74397087097168,-0.09560418128967285
S0000339_Kim Mã.csv,0.6610315442085266,13.614187240600586,-0.14294779300689697
S0000310_Hàng Trống.csv,1.0141777992248535,13.18805980682373,-0.327612042427063
