,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.038931965827942,14.302425384521484,-0.3627359867095947
S0000346_Định Công.csv,0.7683186531066895,14.553804397583008,-0.23113369941711426
S0000229_Quan Hoa.csv,0.9831000566482544,15.205198287963867,-0.3339805603027344
S0000339_Kim Mã.csv,0.6968026757240295,14.179793357849121,-0.25693821907043457
S0000310_Hàng Trống.csv,1.0225731134414673,13.139893531799316,-0.3159862756729126
