,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.2481359243392944,16.0502986907959,-0.7157920598983765
S0000346_Định Công.csv,0.8190925717353821,15.527596473693848,-0.38969194889068604
S0000229_Quan Hoa.csv,0.9550442099571228,15.60456371307373,-0.41271543502807617
S0000339_Kim Mã.csv,0.7810561060905457,15.907464981079102,-0.5545191764831543
S0000310_Hàng Trống.csv,1.2557586431503296,15.098699569702148,-0.7337355613708496
