,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.0468854904174805,13.90288257598877,-0.2910531759262085
S0000346_Định Công.csv,0.7496841549873352,13.827362060546875,-0.10591471195220947
S0000229_Quan Hoa.csv,0.8811002969741821,14.286561012268066,-0.1800769567489624
S0000339_Kim Mã.csv,0.6794881224632263,13.547504425048828,-0.14040184020996094
S0000310_Hàng Trống.csv,1.0473123788833618,12.971748352050781,-0.29133784770965576
