,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,0.9919322729110718,13.268476486206055,-0.1742565631866455
S0000346_Định Công.csv,0.7252737283706665,13.548591613769531,-0.05984306335449219
S0000229_Quan Hoa.csv,0.8916383385658264,13.398984909057617,-0.04031848907470703
S0000339_Kim Mã.csv,0.6378749012947083,12.916646957397461,-0.03298616409301758
S0000310_Hàng Trống.csv,0.9773489832878113,12.247335433959961,-0.14926719665527344
