,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,0.8901149034500122,12.722777366638184,-0.0655064582824707
S0000346_Định Công.csv,0.6060422658920288,12.332803726196289,0.12837791442871094
S0000229_Quan Hoa.csv,0.7132668495178223,11.813729286193848,0.19312119483947754
S0000339_Kim Mã.csv,0.5296119451522827,11.761758804321289,0.17475372552871704
S0000310_Hàng Trống.csv,0.8644137382507324,11.989761352539062,-0.004853606224060059
