,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.175396203994751,15.255863189697266,-0.554408073425293
S0000346_Định Công.csv,0.7786628007888794,14.342033386230469,-0.19150328636169434
S0000229_Quan Hoa.csv,0.8899734616279602,14.561755180358887,-0.22416269779205322
S0000339_Kim Mã.csv,0.7207838892936707,14.066750526428223,-0.23164117336273193
S0000310_Hàng Trống.csv,1.1696186065673828,14.357144355773926,-0.5804091691970825
