,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.478541612625122,18.496366500854492,-1.2853670120239258
S0000346_Định Công.csv,1.071156620979309,17.87845230102539,-0.8500772714614868
S0000229_Quan Hoa.csv,1.1848686933517456,17.256071090698242,-0.720259428024292
S0000339_Kim Mã.csv,0.9735280275344849,17.675128936767578,-0.9429556131362915
S0000310_Hàng Trống.csv,1.4623037576675415,16.740917205810547,-1.1502299308776855
