,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,0.7718052268028259,13.244301795959473,-0.16374671459197998
S0000346_Định Công.csv,0.6383230090141296,14.509354591369629,-0.2092069387435913
S0000229_Quan Hoa.csv,0.6888142824172974,13.752249717712402,-0.09651660919189453
S0000339_Kim Mã.csv,0.5831916332244873,14.28458023071289,-0.2320556640625
S0000310_Hàng Trống.csv,0.7479647994041443,12.446061134338379,-0.15881240367889404
