,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.1653892993927002,15.78403377532959,-0.6632547378540039
S0000346_Định Công.csv,0.7868452072143555,15.043350219726562,-0.30803143978118896
S0000229_Quan Hoa.csv,0.9428645968437195,15.300973892211914,-0.3546949625015259
S0000339_Kim Mã.csv,0.7433924078941345,14.835538864135742,-0.3659745454788208
S0000310_Hàng Trống.csv,1.1847667694091797,14.732687950134277,-0.6654585599899292
