,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.422922968864441,14.685628890991211,-0.4403783082962036
S0000346_Định Công.csv,0.8548916578292847,13.17766284942627,-0.005890250205993652
S0000229_Quan Hoa.csv,0.9995158314704895,13.025199890136719,0.020554065704345703
S0000339_Kim Mã.csv,0.7760637402534485,12.599900245666504,0.011831820011138916
S0000310_Hàng Trống.csv,1.3346450328826904,13.099983215332031,-0.31575465202331543
