,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.16657555103302,13.004427909851074,-0.12892675399780273
S0000346_Định Công.csv,0.7225515246391296,13.032233238220215,0.014942765235900879
S0000229_Quan Hoa.csv,1.00684654712677,13.171775817871094,-0.0008240938186645508
S0000339_Kim Mã.csv,0.667721688747406,12.3602294921875,0.047955334186553955
S0000310_Hàng Trống.csv,1.1236375570297241,12.025880813598633,-0.10730290412902832
