,MAPE,RMSE,R2
S0000153_Trường Tiểu học Trần Quốc Toản.csv,1.4557487964630127,15.05541706085205,-0.5111877918243408
S0000346_Định Công.csv,0.7499274611473083,12.901308059692383,0.03355216979980469
S0000229_Quan Hoa.csv,0.8738957047462463,13.345909118652344,-0.027327775955200195
S0000339_Kim Mã.csv,0.782547652721405,12.958683967590332,-0.04802858829498291
S0000310_Hàng Trống.csv,1.3510769605636597,13.28291130065918,-0.3469442129135132
